ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.mount_target,keyword,custom,,example-mount_target,The target path used in the file system mount operation event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.release_agent_path,keyword,custom,,example-release_agent_path,Path to the release agent involved in the runtime context.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.runc_binary_path,keyword,custom,,example-runc_binary_path,The file path to the runC binary related to container event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.script_path,keyword,custom,,example-script_path,The file path of the script executed during the runtime event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.service_name,keyword,custom,,example-service_name,The name of the system service involved in the runtime context.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.shell_history_file_path,keyword,custom,,example-shell_history_file_path,The file path to the shell history file potentially modified.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.socket_path,keyword,custom,,example-socket_path,Path to the socket involved in the detected runtime communication event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.target_process,nested,custom,,,Details about the target process affected by the runtime activity.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.threat_file_path,keyword,custom,,example-threat_file_path,The file path identified as potentially malicious or related to threat.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.tool_category,keyword,custom,,example-tool_category,Category classification of the tool used in the runtime event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.context.tool_name,keyword,custom,,example-tool_name,Name of the specific tool identified during the runtime analysis.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.euid,long,custom,,12345,The effective user ID (EUID) of the process during runtime event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.executable_path,keyword,custom,,example-executable_path,The full file system path of the process executable binary.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.executable_sha256,keyword,custom,,example-executable_sha256,The SHA256 hash calculated for the process executable file content.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.lineage,nested,custom,,,Information about the parent processes related to the observed process.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.name,keyword,custom,,example-name,The name of the process observed during the runtime security event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.namespace_pid,long,custom,,12345,The process ID (PID) within its specific namespace context.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.parent_uuid,keyword,custom,,example-parent_uuid,The unique identifier (UUID) of the parent process that started this.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.pid,long,custom,,12345,The process ID (PID) of the process involved in runtime event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.pwd,keyword,custom,,example-pwd,The present working directory (PWD) of the process during event.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.start_time,date,custom,,2023-01-01T00:00:00.000Z,The timestamp indicating when the involved process actually started execution.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.user,keyword,custom,,example-user,The username associated with the process identified in the finding.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.user_id,long,custom,,12345,The user ID (UID) associated with the running process instance.
9.1.0,true,aws,aws.guardduty.service.runtime_details.process.uuid,keyword,custom,,example-uuid,The unique identifier (UUID) assigned to this specific process instance.
9.1.0,true,aws,aws.guardduty.service.service_name,keyword,custom,,example-service_name,The name of the AWS service that generated the finding (guardduty).
9.1.0,true,aws,aws.guardduty.severity.code,long,custom,,12345,"The numerical severity code assigned by GuardDuty (e.g., 2.0, 5.0, 8.0)."
9.1.0,true,aws,aws.guardduty.severity.value,keyword,custom,,example-value,"The severity label (Low, Medium, High) derived from the numerical severity code."
9.1.0,true,aws,aws.guardduty.title,keyword,custom,,example-title,The concise title summarizing the nature of the GuardDuty finding.
9.1.0,true,aws,aws.guardduty.type,keyword,custom,,example-type,"The specific type classification for the GuardDuty finding reported (e.g., Recon:EC2/PortProbeUnprotectedPort)."
9.1.0,true,aws,aws.guardduty.updated_at,date,custom,,2023-01-01T00:00:00.000Z,The timestamp indicating the last time the finding was updated by GuardDuty.
9.1.0,true,aws,aws.inspector.aws_account_id,keyword,custom,,example-aws_account_id,The twelve-digit AWS account ID where the Inspector finding was generated.
9.1.0,true,aws,aws.inspector.description,keyword,custom,,example-description,A detailed textual description of the AWS Inspector finding identified.
9.1.0,true,aws,aws.inspector.finding_arn,keyword,custom,,example-finding_arn,The unique Amazon Resource Name (ARN) identifying the specific Inspector finding.
9.1.0,true,aws,aws.inspector.first_observed_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when this finding was first observed by AWS Inspector.
9.1.0,true,aws,aws.inspector.fix_available,keyword,custom,,example-fix_available,Indicates whether a fix is available for the reported finding (YES/NO/PARTIAL).
9.1.0,true,aws,aws.inspector.inspector_score,float,custom,,,The overall score assigned by AWS Inspector based on its assessment.
9.1.0,true,aws,aws.inspector.inspector_score_details.adjusted_cvss.adjustments,nested,custom,,,Details about adjustments made to the CVSS score by Inspector.
9.1.0,true,aws,aws.inspector.inspector_score_details.adjusted_cvss.cvss_source,keyword,custom,,example-cvss_source,Source information regarding the base CVSS score used for adjustment calculation.
9.1.0,true,aws,aws.inspector.inspector_score_details.adjusted_cvss.score.source,keyword,custom,,example-source,"The source providing the base CVSS score value (e.g., NVD)."
9.1.0,true,aws,aws.inspector.inspector_score_details.adjusted_cvss.score.value,float,custom,,,The final adjusted CVSS score after applying Inspector's contextual adjustments.
9.1.0,true,aws,aws.inspector.inspector_score_details.adjusted_cvss.scoring_vector,keyword,custom,,example-scoring_vector,The CVSS scoring vector string representing the detailed base metrics.
9.1.0,true,aws,aws.inspector.inspector_score_details.adjusted_cvss.version,keyword,custom,,example-version,"The version number of the CVSS standard used for scoring (e.g., 3.1)."
9.1.0,true,aws,aws.inspector.last_observed_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating the most recent time this finding was observed.
9.1.0,true,aws,aws.inspector.network_reachability_details.network_path.steps,nested,custom,,,Detailed steps outlining the network path identified in the reachability finding.
9.1.0,true,aws,aws.inspector.network_reachability_details.open_port_range.begin,long,custom,,12345,The starting port number of the open range in reachability finding.
9.1.0,true,aws,aws.inspector.network_reachability_details.open_port_range.end,long,custom,,12345,The ending port number of the open range in reachability finding.
9.1.0,true,aws,aws.inspector.network_reachability_details.protocol,keyword,custom,,example-protocol,"The network protocol associated with the reachability finding (e.g., TCP)."
9.1.0,true,aws,aws.inspector.package_vulnerability_details.cvss,nested,custom,,,Contains CVSS score details associated with the specific package vulnerability.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.reference_urls,keyword,custom,,example-reference_urls,An array of URLs providing reference information for the vulnerability.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.related_vulnerabilities,keyword,custom,,example-related_vulnerabilities,An array of identifiers for vulnerabilities related to this finding.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.source.url,nested,custom,,,Parsed URI components pointing to the source of the vulnerability data.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.source.value,keyword,custom,,example-value,"The source from which the vulnerability information was obtained (e.g., NVD)."
9.1.0,true,aws,aws.inspector.package_vulnerability_details.vendor.created_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp when the vendor first published information about the vulnerability.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.vendor.severity,keyword,custom,,example-severity,The severity level assigned to the vulnerability by the vendor.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.vendor.updated_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp when the vendor last updated information about the vulnerability.
9.1.0,true,aws,aws.inspector.package_vulnerability_details.vulnerability_id,keyword,custom,,example-vulnerability_id,"The unique identifier for the vulnerability (e.g., CVE-2023-12345)."
9.1.0,true,aws,aws.inspector.package_vulnerability_details.vulnerable_packages,nested,custom,,,Details about the specific software packages identified as vulnerable.
9.1.0,true,aws,aws.inspector.remediation.recommendation.text,keyword,custom,,example-text,Textual description of the recommended steps to remediate the finding.
9.1.0,true,aws,aws.inspector.remediation.recommendation.url,nested,custom,,,Parsed URI components linking to detailed remediation recommendations or information.
9.1.0,true,aws,aws.inspector.resources,nested,custom,,,Details about the specific AWS resources affected by this finding.
9.1.0,true,aws,aws.inspector.severity,keyword,custom,,example-severity,"The severity level assigned to the finding (e.g., HIGH, MEDIUM, LOW)."
9.1.0,true,aws,aws.inspector.status,keyword,custom,,example-status,"The current status of the finding within Inspector (e.g., ACTIVE, SUPPRESSED)."
9.1.0,true,aws,aws.inspector.title,keyword,custom,,example-title,A concise title summarizing the nature of the Inspector security finding.
9.1.0,true,aws,aws.inspector.type,keyword,custom,,example-type,"The type classification of the finding (e.g., PACKAGE_VULNERABILITY, NETWORK_REACHABILITY)."
9.1.0,true,aws,aws.inspector.updated_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating the last time this specific finding was updated.
9.1.0,true,aws,aws.instance_id,keyword,custom,,example-instance_id,The EC2 instance ID from which the DNS query was initiated.
9.1.0,true,aws,aws.kinesis.name,keyword,custom,,example-name,Name of the Amazon Kinesis stream used as a data source for Firehose
9.1.0,true,aws,aws.kinesis.stream.name,keyword,custom,,example-name,Name of the specific Amazon Kinesis Data Stream
9.1.0,true,aws,aws.kinesis.type,keyword,custom,,example-type,Type of Amazon Kinesis service being used (typically 'deliverystream' or 'stream')
9.1.0,true,aws,aws.lambda.function.name,keyword,custom,,example-name,Name of the AWS Lambda function associated with the log or metric data
9.1.0,true,aws,aws.rds.db_instance_identifier,keyword,custom,,example-db_instance_identifier,Unique identifier for the Amazon RDS database instance
9.1.0,true,aws,aws.region,keyword,custom,,example-region,The AWS region where the event occurred.
9.1.0,true,aws,aws.route53.edge_location,keyword,custom,,example-edge_location,The AWS edge location that received the DNS query request initially.
9.1.0,true,aws,aws.route53.edns_client_subnet,keyword,custom,,example-edns_client_subnet,The EDNS client subnet information included in the DNS query request.
9.1.0,true,aws,aws.route53.firewall.action,keyword,custom,,example-action,"The action taken by Route 53 Resolver DNS Firewall (e.g., ALLOW, BLOCK)."
9.1.0,true,aws,aws.route53.firewall.dns.answers,nested,custom,,,The DNS answers returned by Route 53 Resolver DNS Firewall for the query.
9.1.0,true,aws,aws.route53.firewall.domain_list.id,keyword,custom,,example-id,The unique identifier of the firewall domain list that was matched.
9.1.0,true,aws,aws.route53.firewall.rule_group.id,keyword,custom,,example-id,The unique identifier of the firewall rule group that was matched.
9.1.0,true,aws,aws.route53.hosted_zone_id,keyword,custom,,example-hosted_zone_id,The unique identifier for the Route 53 public hosted zone queried.
9.1.0,true,aws,aws.s3.bucket.arn,keyword,custom,,example-arn,The ARN of the S3 bucket involved in the event.
9.1.0,true,aws,aws.s3.bucket.name,keyword,custom,,example-name,The name of the S3 bucket involved in the event.
9.1.0,true,aws,aws.s3.name,keyword,custom,,example-name,"The name of the S3 event (e.g., ObjectCreated:Put)."
9.1.0,true,aws,aws.s3.object.e_tag,keyword,custom,,example-e_tag,The ETag of the S3 object.
9.1.0,true,aws,aws.s3.object.key,keyword,custom,,example-key,The key (path) of the S3 object involved in the event.
9.1.0,true,aws,aws.s3.object.sequencer,keyword,custom,,example-sequencer,The sequencer value for the S3 event.
9.1.0,true,aws,aws.s3.object.size,long,custom,,12345,The size of the S3 object in bytes.
9.1.0,true,aws,aws.s3.source,keyword,custom,,example-source,The source of the S3 event notification.
9.1.0,true,aws,aws.s3.time,date,custom,,2023-01-01T00:00:00.000Z,The time the S3 event occurred.
9.1.0,true,aws,aws.s3.user.identity.principal_id,keyword,custom,,example-principal_id,principal_id: The principal ID of the user who triggered the S3 event.
9.1.0,true,aws,aws.s3access.access_point_arn,keyword,custom,,example-access_point_arn,The Amazon Resource Name (ARN) of the access point receiving request.
9.1.0,true,aws,aws.s3access.aclrequired,keyword,custom,,example-aclrequired,Indicates if an Access Control List (ACL) was required for request.
9.1.0,true,aws,aws.s3access.authentication_type,keyword,custom,,example-authentication_type,"The type of authentication used for the request (e.g., AuthHeader, QueryString)."
9.1.0,true,aws,aws.s3access.bucket,keyword,custom,,example-bucket,The name of the S3 bucket that the request was processed against.
9.1.0,true,aws,aws.s3access.bucket_owner,keyword,custom,,example-bucket_owner,The canonical user ID of the owner of the source S3 bucket.
9.1.0,true,aws,aws.s3access.bytes_sent,long,custom,,12345,The total number of response bytes sent from S3 for request.
9.1.0,true,aws,aws.s3access.cipher_suite,keyword,custom,,example-cipher_suite,The SSL cipher suite negotiated for the secure HTTPS connection used.
9.1.0,true,aws,aws.s3access.error_code,keyword,custom,,example-error_code,The S3 error code if the request returned an error response.
9.1.0,true,aws,aws.s3access.host_header,keyword,custom,,example-host_header,The endpoint specified in the Host header of the HTTP request.
9.1.0,true,aws,aws.s3access.host_id,keyword,custom,,example-host_id,"The S3 host ID serving the request, aiding in AWS support."
9.1.0,true,aws,aws.s3access.http_status,long,custom,,12345,The numerical HTTP status code returned by S3 for the request.
9.1.0,true,aws,aws.s3access.key,keyword,custom,,example-key,"The object key specified in the S3 request, URL-encoded."
9.1.0,true,aws,aws.s3access.object_size,long,custom,,12345,The total size in bytes of the object specified in request.
9.1.0,true,aws,aws.s3access.operation,keyword,custom,,example-operation,"The type of S3 REST operation performed (e.g., GET.OBJECT, PUT.OBJECT)."
9.1.0,true,aws,aws.s3access.referrer,keyword,custom,,example-referrer,The value of the Referer header from the incoming HTTP request.
9.1.0,true,aws,aws.s3access.remote_ip,ip,custom,,192.168.1.1,The apparent internet address of the entity making the S3 request.
9.1.0,true,aws,aws.s3access.request_id,keyword,custom,,example-request_id,The unique string generated by S3 to uniquely identify the request.
9.1.0,true,aws,aws.s3access.request_uri,keyword,custom,,example-request_uri,The raw Request-URI part of the HTTP request line sent to S3.
9.1.0,true,aws,aws.s3access.requester,keyword,custom,,example-requester,The canonical user ID or ARN of the user making the request.
9.1.0,true,aws,aws.s3access.signature_version,keyword,custom,,example-signature_version,"The signature version (e.g., SigV4) used to authenticate the request."
9.1.0,true,aws,aws.s3access.tls_version,keyword,custom,,example-tls_version,The Transport Layer Security (TLS) version negotiated for the connection.
9.1.0,true,aws,aws.s3access.total_time,long,custom,,12345,The total time in milliseconds the request was being processed by S3.
9.1.0,true,aws,aws.s3access.turn_around_time,long,custom,,12345,The time in milliseconds S3 spent processing the request internally.
9.1.0,true,aws,aws.s3access.user_agent,keyword,custom,,example-user_agent,The value of the User-Agent header identifying the client application.
9.1.0,true,aws,aws.s3access.version_id,keyword,custom,,example-version_id,The version ID of the object involved in the S3 request.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.affected_resources,nested,custom,,,Provides details about the resources specifically affected by the API call.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.api,keyword,custom,,example-api,The specific AWS API method name that was invoked for action.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.caller.type,keyword,custom,,example-type,Indicates the type of principal that invoked the detected API call.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.domain_details.domain,keyword,custom,,example-domain,"The domain name associated with the API call action, if applicable."
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.city.name,keyword,custom,,example-name,The city name derived from the remote IP address making call.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.country.code,keyword,custom,,example-code,The country code derived from the remote IP address location.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.country.name,keyword,custom,,example-name,The country name derived from the remote IP address location.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.geolocation.latitude,float,custom,,,The latitude coordinate associated with the remote IP address geolocation.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.geolocation.longitude,float,custom,,,The longitude coordinate associated with the remote IP address geolocation.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.ip.address_v4,ip,custom,,192.168.1.1,The IPv4 address of the remote host making the API call.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.organization.asn,keyword,custom,,example-asn,The Autonomous System Number (ASN) associated with the remote IP address.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.organization.asn_organization,keyword,custom,,example-asn_organization,The name of the organization associated with the remote IP's ASN.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.organization.internet_provider,keyword,custom,,example-internet_provider,The name of the organization registered to the remote IP address.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.remote_ip.organization.internet_service_provider,keyword,custom,,example-internet_service_provider,The Internet Service Provider (ISP) associated with the remote IP address.
9.1.0,true,aws,aws.securityhub_findings.action.aws_api_call.service.name,keyword,custom,,example-name,The AWS service name where the API call action was invoked.
9.1.0,true,aws,aws.securityhub_findings.action.dns_request.blocked,boolean,custom,,True,Indicates whether the DNS request action was blocked by security controls.
9.1.0,true,aws,aws.securityhub_findings.action.dns_request.domain,keyword,custom,,example-domain,The domain name that was requested in the observed DNS query.
9.1.0,true,aws,aws.securityhub_findings.action.dns_request.protocol,keyword,custom,,example-protocol,The network protocol used for the detected DNS request action observed.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.blocked,boolean,custom,,True,Indicates whether the network connection action was blocked by controls.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.direction,keyword,custom,,example-direction,"The direction of the network connection observed (e.g., INBOUND, OUTBOUND)."
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.local.port.name,keyword,custom,,example-name,"The common name associated with the local port number, if known."
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.local.port.number,long,custom,,12345,The local port number involved in the detected network connection action.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.protocol,keyword,custom,,example-protocol,"The network protocol used for the detected network connection (e.g., TCP)."
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote.port.name,keyword,custom,,example-name,"The common name associated with the remote port number, if known."
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote.port.number,long,custom,,12345,The remote port number involved in the detected network connection action.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.city.name,keyword,custom,,example-name,The city name derived from the remote IP address in connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.country.code,keyword,custom,,example-code,The country code derived from the remote IP address in connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.country.name,keyword,custom,,example-name,The country name derived from the remote IP address in connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.geolocation.latitude,float,custom,,,The latitude coordinate associated with the remote IP in the connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.geolocation.longitude,float,custom,,,The longitude coordinate associated with the remote IP in the connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.ip.address_v4,ip,custom,,192.168.1.1,The IPv4 address of the remote host in the network connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.organization.asn,keyword,custom,,example-asn,The ASN associated with the remote IP address in the connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.organization.asn_organization,keyword,custom,,example-asn_organization,The ASN organization name for the remote IP in the connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.organization.internet_provider,keyword,custom,,example-internet_provider,The organization name registered to the remote IP in the connection.
9.1.0,true,aws,aws.securityhub_findings.action.network_connection.remote_ip.organization.internet_service_provider,keyword,custom,,example-internet_service_provider,The ISP associated with the remote IP address in the connection.
9.1.0,true,aws,aws.securityhub_findings.action.port_probe.blocked,boolean,custom,,True,Indicates whether the port probe action was blocked by security controls.
9.1.0,true,aws,aws.securityhub_findings.action.port_probe.details,nested,custom,,,Contains detailed information about the ports included in the probe action.
9.1.0,true,aws,aws.securityhub_findings.action.type,keyword,custom,,example-type,The type of action that was detected for the finding.
9.1.0,true,aws,aws.securityhub_findings.aws_account_id,keyword,custom,,example-aws_account_id,The twelve-digit AWS account ID associated with the Security Hub finding.
9.1.0,true,aws,aws.securityhub_findings.company.name,keyword,custom,,example-name,The name of the company that owns the product generating finding.
9.1.0,true,aws,aws.securityhub_findings.compliance.related_requirements,keyword,custom,,example-related_requirements,An array of requirements related to the compliance status check reported.
9.1.0,true,aws,aws.securityhub_findings.compliance.security_control_id,keyword,custom,,example-security_control_id,The unique identifier of the security control related to the finding.
9.1.0,true,aws,aws.securityhub_findings.compliance.status,keyword,custom,,example-status,The compliance status of the resource related to the security control.
9.1.0,true,aws,aws.securityhub_findings.compliance.status_reasons,nested,custom,,,Provides reasons for the current compliance status for the resource.
9.1.0,true,aws,aws.securityhub_findings.confidence,long,custom,,12345,The level of confidence (0-100) in the accuracy of the finding.
9.1.0,true,aws,aws.securityhub_findings.created_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the finding record was initially created in Hub.
9.1.0,true,aws,aws.securityhub_findings.criticality,long,custom,,12345,The level of importance (0-100) assigned to the resource associated.
9.1.0,true,aws,aws.securityhub_findings.description,keyword,custom,,example-description,A detailed description of the Security Hub finding providing context.
9.1.0,true,aws,aws.securityhub_findings.first_observed_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the potential security issue was first observed.
9.1.0,true,aws,aws.securityhub_findings.generator.id,keyword,custom,,example-id,The identifier for the solution-specific component generating the resource finding.
9.1.0,true,aws,aws.securityhub_findings.id,keyword,custom,,example-id,The unique identifier assigned to the finding by AWS Security Hub.
9.1.0,true,aws,aws.securityhub_findings.last_observed_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the potential security issue was most recently observed.
9.1.0,true,aws,aws.securityhub_findings.malware,nested,custom,,,Provides details about malware detected that is related to finding.
9.1.0,true,aws,aws.securityhub_findings.network.destination.domain,keyword,custom,,example-domain,The destination domain name involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.destination.ip.v4,ip,custom,,192.168.1.1,The destination IPv4 address involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.destination.ip.v6,ip,custom,,192.168.1.1,The destination IPv6 address involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.destination.port,keyword,custom,,example-port,The destination port number involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.direction,keyword,custom,,example-direction,"The direction of the network traffic observed (e.g., IN, OUT)."
9.1.0,true,aws,aws.securityhub_findings.network.open_port_range.begin,long,custom,,12345,The starting port number of an open range on the resource.
9.1.0,true,aws,aws.securityhub_findings.network.open_port_range.end,long,custom,,12345,The ending port number of an open range on the resource.
9.1.0,true,aws,aws.securityhub_findings.network.protocol,keyword,custom,,example-protocol,"The network protocol used in the observed network traffic (e.g., TCP)."
9.1.0,true,aws,aws.securityhub_findings.network.source.domain,keyword,custom,,example-domain,The source domain name involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.source.ip.v4,ip,custom,,192.168.1.1,The source IPv4 address involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.source.ip.v6,ip,custom,,192.168.1.1,The source IPv6 address involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.source.mac,keyword,custom,,example-mac,The source MAC address involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network.source.port,keyword,custom,,example-port,The source port number involved in the observed network traffic.
9.1.0,true,aws,aws.securityhub_findings.network_path,nested,custom,,,Details about the network path associated with the current finding.
9.1.0,true,aws,aws.securityhub_findings.note.text,keyword,custom,,example-text,The text content of the note added to the finding.
9.1.0,true,aws,aws.securityhub_findings.note.updated_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the note associated with the finding was updated.
9.1.0,true,aws,aws.securityhub_findings.note.updated_by,keyword,custom,,example-updated_by,The principal that added or updated the note for the finding.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.failed.count,keyword,custom,,example-count,The number of patches that failed to install successfully.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.id,keyword,custom,,example-id,The identifier for the patch compliance summary related to finding.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.installed.count,keyword,custom,,example-count,The number of patches that installed successfully on the resource.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.installed.other.count,keyword,custom,,example-count,Number of installed patches not related to common security updates.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.installed.pending_reboot,keyword,custom,,example-pending_reboot,Number of installed patches that require a system reboot.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.installed.rejected.count,keyword,custom,,example-count,The number of installed patches that were subsequently rejected.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.missing.count,keyword,custom,,example-count,The number of patches that are missing from the resource.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.operation.end_time,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the patch operation concluded for the resource.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.operation.start_time,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the patch operation began for the resource.
9.1.0,true,aws,aws.securityhub_findings.patch_summary.operation.type,keyword,custom,,example-type,"The type of patch operation performed (e.g., Scan, Install)."
9.1.0,true,aws,aws.securityhub_findings.patch_summary.reboot_option,keyword,custom,,example-reboot_option,"The reboot option specified for the patch operation (e.g., RebootIfNeeded)."
9.1.0,true,aws,aws.securityhub_findings.process.launched_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the observed process instance was initially launched.
9.1.0,true,aws,aws.securityhub_findings.process.name,keyword,custom,,example-name,The name of the process observed in the context of finding.
9.1.0,true,aws,aws.securityhub_findings.process.parent.pid,long,custom,,12345,The process ID (PID) of the parent of the observed process.
9.1.0,true,aws,aws.securityhub_findings.process.path,keyword,custom,,example-path,The file system path of the executable for the observed process.
9.1.0,true,aws,aws.securityhub_findings.process.pid,long,custom,,12345,The process ID (PID) of the observed process related to finding.
9.1.0,true,aws,aws.securityhub_findings.process.terminated_at,date,custom,,2023-01-01T00:00:00.000Z,Timestamp indicating when the observed process instance was finally terminated.
9.1.0,true,aws,aws.securityhub_findings.product.arn,keyword,custom,,example-arn,The ARN generated by Security Hub for the product reporting findings.
9.1.0,true,aws,aws.securityhub_findings.product.fields,nested,custom,,,Contains product-specific fields associated with the finding not mapped elsewhere.
9.1.0,true,aws,aws.securityhub_findings.product.name,keyword,custom,,example-name,The name of the AWS service or product reporting the finding.
9.1.0,true,aws,aws.securityhub_findings.provider_fields.confidence,long,custom,,12345,The finding provider's assessment of the accuracy confidence level (0-100).
9.1.0,true,aws,aws.securityhub_findings.provider_fields.criticality,long,custom,,12345,The finding provider's assessment of the resource's criticality level (0-100).
9.1.0,true,aws,aws.securityhub_findings.provider_fields.related_findings,nested,custom,,,Provides details about findings related to this finding from the provider.
9.1.0,true,aws,aws.securityhub_findings.provider_fields.severity.label,keyword,custom,,example-label,"The severity label assigned by the finding provider (e.g., HIGH)."
9.1.0,true,aws,aws.securityhub_findings.provider_fields.severity.normalized,keyword,custom,,example-normalized,The finding provider's severity value normalized to the Security Hub scale.
9.1.0,true,aws,aws.securityhub_findings.provider_fields.severity.original,keyword,custom,,example-original,The original severity value assigned by the finding provider product.
9.1.0,true,aws,aws.securityhub_findings.provider_fields.severity.product,keyword,custom,,example-product,The severity assigned by the product normalized to provider's scale.
9.1.0,true,aws,aws.securityhub_findings.provider_fields.types,keyword,custom,,example-types,One or more finding types assigned by the finding provider product.
9.1.0,true,aws,aws.securityhub_findings.record_state,keyword,custom,,example-record_state,Indicates the current state of the finding record (ACTIVE/ARCHIVED).
9.1.0,true,aws,aws.securityhub_findings.region,keyword,custom,,example-region,The AWS Region where the finding event was generated or occurred.
9.1.0,true,aws,aws.securityhub_findings.related_findings,nested,custom,,,Details about other findings that are related to the current finding.
9.1.0,true,aws,aws.securityhub_findings.remediation.recommendation.text,keyword,custom,,example-text,Text describing the recommended steps to remediate the identified finding.
